ID,GSM663026,GSM663027,GSM663028,GSM663029,GSM663030,GSM663031,GSM663032,GSM663033,GSM663034,GSM663035,GSM663036,GSM663037,GSM663038,GSM663039,GSM663040,GSM663041,GSM663042,GSM663043,GSM663044,GSM663045
Group,ALS,ALS,ALS,ALS,ALS,ALS,ALS,ALS,ALS,ALS,CONT,CONT,CONT,CONT,CONT,CONT,CONT,CONT,CONT,CONT
ILMN_20877,92.111,59.789,77.971,59.734,80.29,56.806,63.062,95.994,81.606,65.385,67.275,49.247,58.112,85.062,128.522,104.164,52.746,95.867,81.645,69.146
ILMN_2088,21.359,16.19,24.127,18.547,18.344,26.711,13.964,39.621,27.327,19.787,22.832,24.699,18.223,22.27,9.313,32.611,29.712,17.135,32.497,13.132
ILMN_20880,26.111,19.648,29.535,38.246,24.715,45.271,10.239,20.352,24.82,26.929,14.752,11.239,28.933,30.082,31.005,20.53,18.214,18.626,21.066,15.251
ILMN_20882,554.796,568.498,588.56,679.016,685.211,358.353,727.872,675.474,955.071,881.666,1170.691,785.641,863.204,767.515,566.274,574.465,245.885,1197.868,1647.717,1144.118
ILMN_20884,7.95,13.947,13.913,15.68,-0.926,17.575,19.007,7.181,16.076,15.377,13.108,18.547,20.012,13.449,9.197,4.184,15.522,2.585,16.301,12.975
ILMN_20885,141.352,165.503,29.055,17.814,10.876,7.495,19.348,18.331,10.865,2.677,2.87,3.823,13.774,10.519,19.226,9.389,-0.74,-8.597,9.696,34.776
ILMN_20887,24.502,16.66,10.148,11.19,21.184,18.893,28.798,20.213,34.477,25.258,23.358,26.794,23.922,35.507,31.774,43.472,30.899,28.811,29.307,31.475
ILMN_20888,20.413,21.96,11.25,33.996,33.25,72.444,39.765,34.526,31.664,45.957,27.891,22.746,29.319,31.793,28.798,39.789,38.68,32.377,14.707,52.3
ILMN_2089,47.77,26.805,16.771,27.746,27.963,26.841,35.172,20.969,41.264,68.07,35.956,36.811,37.253,52.521,31.041,47.949,23.115,38.473,34.162,64.065
ILMN_20890,11.575,16.752,40.834,29.268,-1.656,27.849,27.488,27.162,10.712,21.315,17.889,19.939,25.911,26.514,33.088,14.089,22.108,27.471,31.145,36.27
ILMN_20891,-0.697,-4.628,8.607,9.777,0.025,13.62,29.759,-1.624,7.67,7.871,-0.681,3.995,1.1,2.914,1.835,-1.88,1.823,4.985,6.493,-4.993
ILMN_20892,1318.622,1429.809,935.087,1069.581,1154.19,1190.137,1489.611,1499.302,899.643,825.195,982.033,1074.173,1225.832,1666.811,2154.903,2019.579,1187.08,1378.057,954.603,1322.242
ILMN_20893,220.125,280.056,305.829,292.009,308.283,395.224,344.616,350.383,359.713,315.452,294.529,266.678,245.033,272.617,419.673,432.855,277.835,350.201,333.633,328.059
ILMN_20895,27.921,9.106,22.316,-3.959,12.667,22.403,0.532,4.879,-7.707,3.318,-0.93,9.707,16.592,16.398,5.113,5.436,-0.723,12.165,12.119,17.178
ILMN_20896,24.389,19.41,25.327,48.686,180.415,9.833,20.373,26.949,53.169,53.318,27.115,32.81,43.179,38.965,36.568,40.832,26.529,40.036,65.159,51.299
ILMN_20897,30.083,38.108,20.625,38.063,42.763,53.028,30.666,36.243,28.679,17.026,27.383,43.439,32.037,35.701,40.943,33.779,41.426,26.29,34.028,46.332
ILMN_20899,3607.25,3768.152,3645.452,4878.288,4268.42,4969.637,5643.823,5150.715,3844.479,3980.112,4603.493,5290.368,4839.972,5603.431,5470.321,5295.771,5665.673,4488.311,3983.927,3970.219
ILMN_20900,10.331,20.63,43.808,19.958,17.767,22.771,14.686,6.85,15.624,29.449,8.943,23.384,14.153,19.776,22.635,13.871,13.629,12.513,14.944,38.806
ILMN_20901,50.644,37.415,21.477,15.924,21.256,15.823,15.312,26.483,14.869,22.893,14.261,23.159,28.2,14.904,30.349,37.409,27.656,21.086,5.319,16.797
ILMN_20903,1238.419,1421.309,1411.711,1715.372,2418.987,1962.37,1785.192,1977.244,2444.015,2261.42,2627.926,1768.013,1890.942,2367.583,1714.654,1665.482,2121.224,2582.698,1970.911,2136.528
ILMN_20904,19.136,38.009,12.905,19.974,33.799,40.22,23.124,28.831,27.963,25.1,47.004,24.283,18.214,28.3,49.16,47.054,24.734,30.324,8.182,18.425
ILMN_20905,67.295,89.34,75.339,50.025,105.204,104.284,92.666,94.053,164.249,179.273,89.459,81.593,64.521,101.885,115.685,92.696,101.949,101.688,62.867,89.325
ILMN_20906,41.115,67.406,61.154,84.257,51.969,97.38,84.706,72.419,90.09,87.165,44.351,53.297,81.7,93.656,79.728,65.431,74.759,84.78,66.063,86.564
ILMN_20907,37.463,18.187,25.853,23.4,15.808,24.566,25.348,35.006,26.914,22.557,9.023,18.473,31.412,16.2,30.215,14.449,16.498,38.974,31.503,24.867
ILMN_20909,53.356,69.434,48.723,68.351,38.396,75.963,70.049,78.758,42.067,21.572,44.985,70.312,82.079,48.784,44.708,69.194,57.372,85.445,77.217,53.621
ILMN_20910,11.462,22.33,54.47,17.548,59.182,37.695,40.51,32.303,31.465,44.186,22.189,75.119,18.453,33.673,35.529,33.916,18.134,43.567,41.094,52.725
ILMN_20911,32.229,51.984,24.042,15.329,22.716,22.967,11.639,14.16,24.534,27.02,23.717,27.105,34.307,24.052,40.383,24.825,41.472,11.664,18.814,24.863
ILMN_20912,1571.19,1807.951,1089.083,830.529,3118.854,1880.527,1780.768,1708.663,1505.434,1544.643,2202.705,1936.289,1422.189,1719.812,1045.705,984.631,1494.277,1237.599,1081.565,2321.635
ILMN_20913,50.992,52.175,47.045,97.331,72.023,63.6,63.484,52.957,66.958,60.576,77.442,65.38,93.808,68.042,57.123,37.649,99.291,46.26,54.402,122.196
ILMN_20914,24.131,28.694,31.37,33.92,35.519,39.876,60.248,59.802,56.52,58.673,38.991,34.645,39.362,33.354,17.133,25.836,23.102,25.072,20.28,29.54
ILMN_20916,3961.038,4022.809,3418.989,6139.85,4299.33,7043.647,7029.805,7626.674,5654.922,6359.263,5142.614,5783.545,5287.432,6271.589,4792.455,5270.542,8652.381,4396.656,5528.896,5114.645
ILMN_20917,16.902,10.973,3.086,19.744,17.665,3.63,13.524,9.959,16.152,4.382,17.216,4.159,10.701,11.627,8.184,9.848,36.779,10.779,13.495,0.335
ILMN_20919,30.357,25.653,38.463,37.755,39.416,42.063,40.879,39.813,22.711,41.943,26.916,52.709,57.896,35.934,27.206,26.112,26.96,34.494,39.716,33.182
ILMN_2092,428.871,483.532,556.176,796.721,646.989,793.369,933.952,1065.443,556.828,563.061,540.195,474.896,727.336,732.961,681.146,706.06,1170.061,579.068,592.304,565.645
ILMN_20920,33.626,25.521,21.669,58.905,23.859,38.435,34.829,21.502,27.048,17.339,13.424,25.12,23.343,25.731,29.851,32.333,35.118,30.858,29.998,16.626
ILMN_20921,2740.141,2314.832,3025.875,3544.496,2937.553,4525.552,4114.104,4536.001,4290.947,4472.204,2325.349,2756.99,4092.317,4002.466,1779.056,1912.622,4857.655,2088.542,3312.788,1898.909
ILMN_20922,31.027,36.333,24.699,42.695,43.709,48.318,26.038,42.169,43.108,46.073,36.446,38.211,32.53,57.817,31.097,40.796,28.882,46.41,45.121,76.02
ILMN_20923,212.735,220.665,163.455,165.127,242.892,292.955,259.387,287.542,407.547,377.439,332.404,322.629,253.121,293.686,289.749,274.037,342.893,234.629,247.858,313.498
ILMN_20926,26.882,25.414,33.834,21.387,24.784,26.976,24.203,33.672,32.59,16.998,35.361,27.524,20.031,19.626,29.456,38.454,27.777,32.505,12.282,26.567
ILMN_20927,61.333,83.444,34.004,13.052,38.894,37.735,25.983,22.476,18.562,21.211,15.885,26.059,31.594,41.399,49.588,54.401,32.263,53.066,15.032,19.058
ILMN_20928,14.333,9.3,9.892,26.809,9.346,5.21,5.509,6.931,3.155,6.249,8.703,5.494,12.746,0.688,13.378,9.991,13.106,17.614,3.945,7.581
ILMN_2093,580.624,693.485,1139.282,1150.278,1234.868,1217.61,979.851,1352.665,1373.69,1589.56,908.745,738.657,816.519,834.951,735.639,916.405,1487.609,1071.528,992.466,745.364
ILMN_20930,5.834,15.652,9.448,12.983,4.973,21.158,-1.425,22.68,11.675,22.27,15.096,10.553,19.848,18.018,25.052,9.556,3.96,4.566,7.68,13.47
ILMN_20932,1350.043,1308.597,1191.313,1502.941,624.039,2188.881,1642.29,1670.048,546.585,509.924,834.885,744.419,436.366,608.767,711.676,779.718,372.208,1671.439,865.724,731.839
ILMN_20933,16.884,42.661,17.37,25.759,19.534,44.404,54.717,50.481,41.607,17.286,16.998,38.835,19.927,36.096,17.849,28.306,96.017,26.687,42.531,25.202
ILMN_20934,56.307,56.159,63.656,46.019,66.326,51.548,52.088,91.786,48.076,56.884,34.776,44.763,91.568,42.769,50.035,83.641,36.47,57.903,72.611,74.911
ILMN_20936,38.383,26.282,25.047,21.47,32.474,18.26,21.207,11.535,17.987,14.714,6.916,12.96,36.551,23.778,26.742,30.411,0.418,3.092,18.896,14.252
ILMN_20937,24.002,35.231,35.582,12.391,22.389,16.966,25.808,32.434,23.429,23.006,47.877,13.925,27.974,23.841,28.91,34.349,34.745,36.148,21.155,37.546
ILMN_20939,537.484,602.033,448.484,546.653,326.977,404.835,511.431,453.75,258.274,274.478,353.203,383.117,280.689,388.647,430.072,385.857,556.086,320.322,300.046,213.125
ILMN_2094,202.143,186.01,134.466,145.193,163.483,154.175,237.7,237.549,273.949,259.454,206.201,190.768,166.52,138.165,129.451,150.425,135.068,154.622,217.391,102.467
ILMN_20940,183.712,135.662,122.117,226.982,246.949,125.809,175.889,173.27,169.411,168.23,201.174,188.488,234.794,195.688,172.489,154.944,179.176,134.406,132.175,147.744
ILMN_20941,22.566,34.049,19.581,42.075,45.918,46.013,28.095,28.745,33.081,46.078,34.65,22.425,35.503,42.739,38.783,13.199,13.632,38.053,17.822,61.106
ILMN_20942,257.896,246.782,301.079,383.535,407.182,388.15,360.532,364.714,407.291,378.447,363.833,402.021,352.54,362.277,301.894,274.109,360.846,290.346,458.817,476.939
ILMN_20943,58.863,53.162,77.144,54.11,44.595,53.535,65.428,31.561,51.33,72.23,52.142,41.232,42.671,51.074,58.374,51.38,59.307,59.26,57.798,49.534
ILMN_20944,30.815,24.357,21.541,63.192,17.498,9.59,7.696,17.535,14.726,22.147,17.492,24.101,21.681,26.192,32.655,21.022,20.559,29.842,26.649,47.32
ILMN_20945,173.612,168.34,134.397,236.788,195.63,139.825,147.651,149.188,125.165,118.848,191.625,137.71,156.721,103.149,145.994,140.523,130.921,153.631,131.079,128.419
ILMN_20946,137.105,140.959,198.277,183.224,121.189,133.907,157.956,171.385,135.644,140.842,160.232,121.097,158.016,170.486,190.268,195.001,192.048,123.689,183.154,151.725
ILMN_20948,568.071,514.821,497.282,564.62,508.52,494.479,552.153,638.135,552.493,596.925,655.382,586.372,696.894,635.703,532.212,557.155,755.587,617.924,559.076,507.055
ILMN_20949,39.863,43.048,32.793,36.904,81.298,61.415,43.826,42.923,50.518,67.094,53.649,39.441,40.573,39.363,44.333,47.902,18.502,43.54,59.534,59.157
ILMN_2095,-1.006,7.643,20.617,8.988,9.765,6.706,15.761,14.351,10.079,3.244,6.007,3.125,-0.933,6.912,18.195,-1.461,9.154,7.867,6.941,8.158
ILMN_20950,1358.119,1413.779,935.408,500.395,415.788,998.744,659.976,634.739,1006.251,942.577,1014.416,1035.307,636.089,845.818,1454.22,1418.962,1348.63,766.229,336.208,1120.671
ILMN_20951,3714.461,3551.469,3759.351,3068.666,2989.156,3156.561,3243.581,3095.545,3148.827,3195.333,3532.555,3400.69,3627.617,3526.87,3778.443,3497.002,3601.655,3065.427,3279.631,3454.843
ILMN_20953,71.412,97.436,101.002,144.968,195.178,187.541,294.644,255.792,213.027,158.045,107.267,156.825,153.216,190.973,129.846,142.336,210.359,190.97,136.129,154.636
ILMN_20954,1198.591,1321.103,1080.282,981.565,954.055,907.138,896.556,1109.922,1003.257,1134.562,1024.209,902.868,1066.825,978.934,1209.736,1199.91,955.121,1457.401,1125.102,889.856
ILMN_20955,1166.629,1226.001,1739.434,1734.91,1123.015,683.163,984.165,885.099,1156.939,1025.007,1917.209,1167.955,1589.158,1155.68,1066.628,971.767,674.19,2117.102,1688.479,1449.326
ILMN_20956,20.397,18.633,42.276,32.441,32.835,25.621,24.266,26.089,30.818,42.187,38.091,6.016,22.577,23.254,16.928,29.41,40.492,29.643,25.641,11.381
ILMN_20957,1589.303,1895.623,1683.766,2153.944,2578.503,2894.725,2433.175,2563.396,2107.69,1966.184,1792.841,2087.758,2094.277,2211.205,1970.172,1741.26,2627.366,1753.805,2269.83,2911.15
ILMN_20958,382.076,394.551,149.41,126.579,144.943,258.092,150.326,131.886,300.415,227.544,219.892,323.882,244.156,282.314,324.583,366.133,256.562,171.735,194.436,230.623
ILMN_20959,556.556,610.216,164.47,134.735,215.507,119.127,88.147,89.789,157.971,131.551,153.453,160.11,92.041,113.228,339.119,308.398,85.11,146.67,73.727,79.314
ILMN_2096,277.341,207.75,269.015,287.697,396.444,168.983,177.477,166.652,280.048,217.173,270.365,252.538,210.919,199.199,173.159,181.59,135.119,231.153,276.179,190.033
ILMN_20960,14.128,12.961,5.68,34.593,20.4,26.062,26.424,21.926,14.676,17.001,23.187,12.88,19.32,21.481,41.162,34.794,43.876,26.162,17.312,19.934
ILMN_20961,2647.68,2731.036,3155.441,1889.044,2853.261,2494.476,2694.032,2346.018,2841.222,2890.165,2715.022,2466.935,2806.51,3186.118,2923.005,2871.352,2924.697,3367.977,2480.555,2861.33
ILMN_20962,651.794,641.634,538.804,653.353,650.64,720.436,800.353,729.739,688.999,717.326,668.476,889.697,681.297,848.042,576.32,523.443,594.088,685.944,720.627,712.419
ILMN_20963,26.593,7.863,22.125,26.337,59.664,37.28,26.995,13.154,48.526,31.768,47.389,37.401,69.218,16.548,10.214,22.3,50.22,26.482,19.224,79.179
ILMN_20964,715.079,713.439,360.013,298.176,359.839,350.702,352.801,391.021,388.094,397.878,282.534,325.58,361.362,430.177,622.369,610.765,416.293,431.187,222.144,266.562
ILMN_20967,51.929,42.154,42.394,32.431,32.202,10.876,68.758,35.676,28.716,21.925,34.556,37.651,35.157,26.577,30.3,37.024,24.504,37.227,45.309,32.854
ILMN_20968,398.013,401.727,31.619,16.655,13.738,103.979,11.398,9.356,164.818,172.842,57.147,167.162,138.675,46.932,166.728,138.596,114.031,19.64,33.834,187.429
ILMN_2097,306.544,334.865,510.712,403.949,459.636,420.712,459.816,440.049,399.459,383.599,516.67,326.072,355.572,496.304,350.617,359.759,371.294,440.394,410.116,569.991
ILMN_20970,31.5,18.328,26.896,14.996,34.312,60.786,46.821,36.086,80.198,29.951,18.851,35.908,29.603,58.827,33.116,39.524,50.191,30.162,34.208,36.866
ILMN_20971,13.724,20.071,30.691,9.857,22.243,14.977,15.969,15.543,16.221,20.271,12.658,9.774,18.21,6.408,16.139,31.871,10.573,11.176,10.351,16.777
ILMN_20972,98.865,73.956,23.173,20.282,13.936,21.142,10.335,18.282,19.74,8.401,22.249,31.065,13.453,27.048,24.842,33.116,7.366,3.963,20.355,27.286
ILMN_2098,97.925,98.718,26.051,25.126,40.227,16.136,8.669,31.864,21.964,32.801,15.852,45.533,36.157,22.879,40.516,76.314,27.973,26.384,16.849,31.273
ILMN_20985,460.672,476.397,664.141,543.917,534.383,745.142,826.225,832.733,764.817,755.691,583.489,556.626,661.959,723.694,555.064,507.223,1024.057,402.52,532.516,457.816
ILMN_20988,476.408,464.723,697.703,397.835,448.357,311.028,412.806,462.347,536.53,502.312,576.604,417.574,709.051,593.842,668.701,645.507,683.601,785.319,1075.723,494.465
ILMN_2099,17.547,1.847,19.381,37.175,16.481,26.488,5.522,26.02,16.468,-3.12,9.432,7.563,14.451,13.164,10.433,9.785,12.426,6.256,6.673,3.273
ILMN_20990,17.503,6.644,16.27,24.417,8.499,9.6,10.803,13.757,10.586,7.078,-0.983,10.347,2.442,34.55,25.446,8.52,15.435,10.7,15.069,9.736
ILMN_20991,117.469,100.848,101.199,72.345,145.179,121.404,131.596,124.528,123.628,107.596,99.221,106.962,66.674,109.706,98.78,101.448,68.266,123.604,115.851,100.204
ILMN_20992,277.886,241.974,330.368,323.764,260.794,300.268,280.372,286.241,242.388,223.445,265.613,330.961,294.06,270.489,325.675,297.186,189.511,368.713,332.179,306.429
ILMN_20995,5.448,8.057,3.282,20.912,20.143,20.266,13.404,-0.259,9.56,-1.51,11.617,5.883,10.835,8.042,14.398,2.184,19.064,15.127,5.276,15.322
ILMN_20999,109.734,129.52,72.822,108.515,96.798,63.424,23.864,49.144,57.468,47.713,46.864,68.448,53.014,51.252,46.466,48.27,46.186,35.391,40.852,49.797
ILMN_2100,11.107,19.079,11.267,18.545,16.909,18.112,22.805,17.888,24.58,28.919,12.617,23.179,10.309,7.851,12.416,20.735,44.088,33.969,29.87,23.959
ILMN_21001,11.942,24.935,17.4,14.309,32.046,22.931,25.595,15.022,23.949,34.482,26.478,26.35,24.397,20.365,29.322,28.64,29.741,25.499,16.579,40.951
ILMN_21004,92.685,62.041,78.916,76.815,102.706,109.677,108.197,106.303,88.286,95.118,100.897,89.397,89.005,120.429,90.855,80.38,101.623,73.68,75.201,117.245
ILMN_21008,30.759,16.202,35.452,16.671,2.696,28.147,37.046,24.017,24.92,23.492,16.288,26.631,7.764,12.568,15.796,23.315,21.866,21.824,25.801,16.174
ILMN_21009,96.166,102.682,76.08,106.698,65.163,85.016,163.32,162.143,95.543,140.104,71.665,125.622,117.644,160.579,100.486,74.941,176.987,86.162,192.256,93.759
ILMN_2101,2.032,11.316,8.552,29.996,12.694,-0.501,18.854,14.003,21.744,29.57,24.228,17.369,-1.46,5.094,21.522,17.283,54.888,17.1,12.608,-1.914
ILMN_21010,107.281,106.231,137.544,95.146,89.893,100.062,171.547,149.073,115.955,131.343,139.031,137.693,151.091,144.774,190.639,189.948,177.096,289.46,226.662,100.703
ILMN_21012,7.24,2.9,-2.699,12.342,17.061,0.96,7.348,7.063,9.428,13.111,-1.609,7.294,-0.979,5.491,4.693,4.669,4.597,8.524,-2.043,9.417
ILMN_21013,6.575,11.799,3.446,3.422,44.909,13.479,33.577,15.228,18.549,22.625,25.437,24.034,27.371,22.747,12.761,17.299,18.82,18.22,24.273,26.403
ILMN_21014,185.852,158.014,173.212,65.118,55.186,268.705,117.089,113.098,37.921,53.391,200.418,177.313,92.444,75.988,142.497,111.716,250.054,305.236,70.236,266.695
ILMN_21015,341.105,395.614,457.029,287.09,448.099,415.481,331.335,345.99,564.531,533.579,343.907,350.672,331.272,436.191,442.215,475.245,452.27,516.021,415.551,358.514
ILMN_21016,140.256,152.794,129.314,141.424,108.584,129.893,138.853,100.642,149.292,211.35,129.841,133.293,118.897,156.885,87.296,81.863,133.196,119.566,120.049,103.046
ILMN_21017,810.324,615.447,506.214,630.895,767.534,467.401,430.534,446.686,508.657,524.292,594.782,641.586,579.46,417.798,458.678,490.274,411.07,518.65,631.35,518.466
ILMN_21019,9.544,15.208,8.736,7.138,12.219,6.7,14.307,19.788,18.897,28.068,8.686,18.755,16.741,-1.448,3.256,7.009,2.476,14.345,16.098,15.699
ILMN_2102,1490.452,1317.102,1383.268,1386.485,921.596,1062.846,1238.523,1133.291,863.802,914.718,1230.038,1176.992,1205.734,988.687,1339.19,1266.522,1040.875,1271.037,1252.528,943.117
ILMN_21020,7.122,16.385,10.092,17.865,7.648,13.027,31.073,11.022,12.75,12.523,6.426,33.435,25.624,16.228,2.508,18.52,5.787,13.829,10.142,17.479
ILMN_21021,15.696,25.661,0.071,40.178,6.046,12.58,10.653,11.824,6.302,17.778,19.654,3.294,16.955,12.237,4.845,21.896,17.501,10.102,10.93,14.419
ILMN_21022,392.164,421.196,401.267,312.081,320.813,334.248,346.602,350.119,370.876,315.068,392.458,293.824,311.073,340.908,421.622,459.875,346.146,465.543,261.495,411.214
ILMN_21023,1.141,14.075,10.067,36.87,8.626,38.055,14.436,3.238,17.529,9.131,15.753,4.891,8.711,21.456,4.024,12.856,13.459,6.785,9.314,40.252
ILMN_21025,59.02,65.108,28.788,82.711,41.845,68.177,50.008,82.856,43.47,45.926,42.925,28.002,35.898,57.26,57.676,65.994,43.423,27.764,27.124,28.813
ILMN_21026,8.106,7.297,11.607,3.558,13.224,3.108,4.803,18.03,7.324,4.386,7.331,-1.903,12.554,5.092,21.351,22.546,17.699,11.091,10.885,20.183
ILMN_21027,335.905,411.93,677.203,590.111,577.519,485.03,814.687,775.447,630.514,755.412,562.734,831.101,523.112,937.001,764.728,702.623,655.229,670.063,608.95,596.117
ILMN_21029,22.357,11.088,20.42,3.543,35.293,4.929,34.041,18.232,21.549,17.433,20.24,7.181,4.45,29.1,26.126,14.152,25.767,10.965,13.598,50.706
ILMN_2103,905.937,862.606,830.137,654.862,766.898,1284.144,843.987,869.111,764.149,758.101,641.625,533.704,660.232,631.807,588.875,558.343,741.404,802.773,702.513,595.121
ILMN_21030,46.243,33.524,41.421,29.843,33.278,23.121,41.579,21.044,30.796,27.389,53.317,38.412,60.34,42.324,37.63,46.485,29.936,36.489,41.344,24.081
ILMN_21033,747.778,731.029,550.307,787.859,682.602,947.228,968.797,850.681,835.793,826.798,754.533,630.653,574.232,645.094,625.263,575.535,790.258,658.169,499.77,631.622
ILMN_21034,266.221,278.528,204.707,252.426,180.465,157.236,196.301,243.375,204.732,190.101,215.062,259.008,208.196,194.043,285.618,258.851,226.997,180.064,213.665,182.635
ILMN_21036,45.493,52.347,61.691,31.247,45.068,27.793,39.253,55.407,41.19,33.749,24.51,41.349,37.596,57.063,44.401,42.229,62.574,26.537,50.797,21.222
ILMN_21037,394.301,382.198,608.315,617.643,676.601,728.664,672.956,686.143,831.414,817.693,785.562,588.545,669.576,767.812,617.822,647.681,908.446,736.629,683.473,484.068
ILMN_21038,53.327,65.387,37.242,42.039,30.633,61.038,66.493,58.871,78.685,58.982,47.493,53.458,82.157,56.385,44.387,42.621,84.181,47.213,45.828,57.034
ILMN_21039,2396.282,2654.309,1931.766,2103.413,2562.537,2659.31,2356.542,2752.953,2867.155,2449.971,2026.707,1792.61,2102.906,2468.456,2348.094,2796.968,2522.392,2456.629,2270.421,2371.363
ILMN_2104,19.643,25.782,27.236,12.21,21.729,14.397,-0.971,20.037,16.128,18.183,4.789,41.548,7.597,23.944,29.067,15.094,8.106,12.896,9.687,10.002
ILMN_21041,783.833,815.906,405.219,263.909,355.104,387.678,335.847,306.933,380.425,362.914,230.248,466.111,377.831,483.658,968.285,983.621,483.72,305.839,353.66,265.302
ILMN_21045,572.946,657.956,726.485,484.168,570.634,752.28,551.272,688.526,648.995,645.684,756.129,633.713,569.415,725.176,686.107,653.483,850.583,1026.42,547.037,852.926
ILMN_21046,566.889,633.242,588.02,732.766,934.337,915.346,905.096,888.157,972.4,980.727,936.816,789.615,892.789,958.561,730.446,727.866,855.867,784.546,820.722,947.382
ILMN_21047,20.939,52.662,22.435,46.483,52.973,31.758,59.587,56.177,45.851,55.047,88.843,51.865,55.74,87.455,72.735,106.115,30.573,111.634,128.211,63.339
ILMN_21048,55.622,52.932,56.488,58.759,66.231,53.157,50.374,38.678,60.503,71.944,57.427,43.606,59.072,64.798,57.146,49.731,52.421,33.905,41.588,46.383
ILMN_21049,3077.601,2740.206,2139.266,5169.491,3676.722,2871.733,2681.182,2935.679,2219.688,2377.404,5309.359,4605.689,4759.588,1734.469,2974.614,2568.617,1879.385,6778.874,6657.211,5516.738
ILMN_2105,13.269,7.931,6.964,0.947,12.628,6.445,4.842,22.92,12.029,15.191,26.915,5.79,18.159,20.471,6.434,5.607,22.436,11.201,15.305,23.146
ILMN_21050,130.272,125.053,143.77,202.266,332.582,444.238,162.07,113.95,197.351,178.418,218.867,234.817,196.989,178.384,106.266,103.527,182.661,749.537,162.318,196.651
ILMN_21051,452.544,467.763,267.626,292.883,437.67,329.316,265.34,357.974,341.954,367.655,450.891,521.184,370.779,383.434,347.909,353.19,327.843,422.092,492.292,576.523
ILMN_21052,49.04,29.721,21.469,43.53,15.177,32.352,28.302,40.479,33.091,39.269,54.747,32.422,21.023,32.158,21.666,25.949,54.779,28.242,43.211,41.91
ILMN_21054,2803.15,2224.1,2541.396,3147.812,2978.701,3488.275,3608.471,2921.527,3408.489,3410.94,2729.429,3496.327,3303.631,3349.105,3072.629,2814.175,3372.449,1941.034,3851.075,2712.512
ILMN_21056,102.662,93.556,82.66,86.318,56.505,73.883,83.008,66.065,88.16,48.873,69.919,76.576,71.177,100.191,90.41,76.262,64.751,82.309,65.907,98.095
ILMN_21057,464.273,546.172,277.438,492.215,365.457,250.784,364.872,364.143,355.403,277.564,422.278,274.435,470.404,302.936,255.644,234.759,129.738,513.995,677.468,468.678
ILMN_21058,86.164,56.574,43.929,55.341,61.512,78.323,68.913,83.705,95.017,83.001,56.142,77.031,68.217,120.863,52.73,78.314,104.114,60.751,56.735,144.799
ILMN_2106,12.791,2.994,21.284,16.74,16.13,9.508,17.242,12.32,24.467,17.67,12.273,12.625,18.989,29.099,7.282,15.314,15.646,27.035,21.62,24.734
ILMN_21061,194.338,269.682,526.106,454.01,347.629,270.486,245.678,281.184,285.409,230.129,852.645,456.998,413.673,333.565,233.608,287.806,290.018,538.314,286.479,255.11
ILMN_21065,1151.769,1219.169,1790.603,1504.574,1033.601,850.167,1016.608,1016.339,798.647,721.24,1283.086,1038.257,734.003,977.128,942.701,850.57,820.603,1259.335,992.869,1072.858
ILMN_21067,72.683,86.772,43.187,62.458,35.943,46.721,39.324,42.11,71.516,61.344,42.544,29.074,25.484,25.006,43.713,38.503,55.714,22.235,49.08,18.021
ILMN_21068,29.266,22.05,27.822,14.957,37.098,21.272,29.594,22.981,30.298,26.711,44.358,16.679,23.312,42.932,40.302,29.001,14.056,21.352,51.78,31.522
ILMN_21069,136.964,134.635,47.279,19.996,29.423,68.987,22.464,33.036,52.821,87.208,146.019,144.036,40.258,34.265,86.823,81.46,48.62,89.893,28.181,67.036
ILMN_21070,85.195,93.529,54.717,71.242,33.406,50.606,82.72,61.591,22.266,42.989,38.157,54.764,71.224,48.801,29.72,40.917,45.043,68.253,46.257,10.243
ILMN_21072,775.61,786.117,844.364,1067.548,819.828,1017.074,1028.868,928.197,842.088,906.022,988.208,808.215,1098.02,1021.024,1134.787,1025.312,1024.786,940.706,1247.49,986.769
ILMN_21073,580.926,544.616,446.66,544.029,408.5,648.492,810.781,742.839,513.481,573.613,258.872,339.713,405.676,519.505,510.611,467.138,725.973,302.463,395.249,353.726
ILMN_21074,66.325,54.349,31.205,17.327,15.141,22.746,26.561,25.177,37.763,10.022,26.123,30.743,29.875,28.892,37.951,38.591,24.251,19.357,9.293,13.004
ILMN_21075,1610.416,2028.993,1310.532,1430.39,1700.048,2061.687,1558.808,1806.95,2255.447,1896.538,1661.608,1603.42,1417.127,1689.085,1991.873,1870.566,2412.237,1341.509,1143.404,1900.652
ILMN_21076,258.301,230.68,210.067,302.467,306.856,216.197,316.392,418.712,291.556,310.656,322.512,252.536,295.759,204.546,211.587,166.441,306.041,314.046,238.473,214.621
ILMN_21078,47.555,35.864,34.389,43.729,62.514,81.803,38.555,52.316,65.223,38.154,24.689,67.511,60.654,59.428,48.183,33.563,35.755,51.258,38.001,62.947
ILMN_21079,1451.229,1672.63,1915.741,1253.353,1278.798,796.499,1038.463,1153.636,1045.428,1092.242,1200.533,1154.289,1126.217,957.615,1554.896,1598.452,722.197,2220.331,1819.428,1307.243
ILMN_2108,57.409,42.689,32.655,53.136,72.022,56.261,83.284,51.312,53.403,56.376,48.28,61.355,53.559,55.684,53.701,65.928,62.975,45.93,43.521,36.498
ILMN_21080,18.469,4.687,21.735,-6.199,14.171,13.422,12.315,7.948,17.734,16.918,36.478,7.852,48.379,16.668,12.498,13.489,13.637,42.485,58.525,30.458
